"date","CPILFESL","UNRATE","Inflation","d_I","d_UNEMP","d_I_1","d_UNEMP_1","d_UNEMP_2","d_UNEMP_3","d_UNEMP_4"
1965-05-01,32.7,4.6,1.54086253528454,0,-0.2,0.306278953054617,0.0999999999999996,-0.399999999999999,0.199999999999999,-0.0999999999999996
1965-06-01,32.7,4.6,1.2307847674597,-0.310077767824835,0,0,-0.2,0.0999999999999996,-0.399999999999999,0.199999999999999
1965-07-01,32.7,4.4,1.2307847674597,0,-0.199999999999999,-0.310077767824835,0,-0.2,0.0999999999999996,-0.399999999999999
1965-08-01,32.7,4.4,1.2307847674597,0,0,0,-0.199999999999999,0,-0.2,0.0999999999999996
1965-09-01,32.8,4.3,1.53612851614868,0.30534374868898,-0.100000000000001,0,0,-0.199999999999999,0,-0.2
1965-10-01,32.8,4.2,1.22700925918142,-0.309119256967261,-0.0999999999999996,0.30534374868898,-0.100000000000001,0,-0.199999999999999,0
1965-11-01,32.9,4.1,1.22325684356341,-0.00375241561800799,-0.100000000000001,-0.309119256967261,-0.0999999999999996,-0.100000000000001,0,-0.199999999999999
1965-12-01,33,4,1.52674721307884,0.303490369515425,-0.0999999999999996,-0.00375241561800799,-0.100000000000001,-0.0999999999999996,-0.100000000000001,0
1966-01-01,33,4,1.21952730938184,-0.307219903696998,0,0.303490369515425,-0.0999999999999996,-0.100000000000001,-0.0999999999999996,-0.100000000000001
1966-02-01,33.1,3.8,1.52209940103556,0.302572091653719,-0.2,-0.307219903696998,0,-0.0999999999999996,-0.100000000000001,-0.0999999999999996
1966-03-01,33.1,3.8,1.52209940103556,0,0,0.302572091653719,-0.2,0,-0.0999999999999996,-0.100000000000001
1966-04-01,33.3,3.8,1.818231908319,0.296132507283442,0,0,0,-0.2,0,-0.0999999999999996
1966-05-01,33.4,3.9,2.11808220794465,0.299850299625648,0.1,0.296132507283442,0,0,-0.2,0
1966-06-01,33.5,3.8,2.41703609278128,0.298953884836628,-0.1,0.299850299625648,0.1,0,0,-0.2
1966-07-01,33.6,3.8,2.71509890659507,0.298062813813793,0,0.298953884836628,-0.1,0.1,0,0
1966-08-01,33.7,3.8,3.01227594551081,0.297177038915741,0,0.298062813813793,0,-0.1,0.1,0
1966-09-01,33.8,3.7,3.00322870988752,-0.00904723562329401,-0.0999999999999996,0.297177038915741,0,0,-0.1,0.1
1966-10-01,34,3.7,3.59320092260638,0.589972212718859,0,-0.00904723562329401,-0.0999999999999996,0,0,-0.1
1966-11-01,34,3.6,3.28878668448356,-0.304414238122819,-0.1,0.589972212718859,0,-0.0999999999999996,0,0
1966-12-01,34.1,3.8,3.27898228229908,-0.00980440218447676,0.2,-0.304414238122819,-0.1,0,-0.0999999999999996,0
1967-01-01,34.2,3.9,3.57180826020795,0.292825977908873,0.1,-0.00980440218447676,0.2,-0.1,0,-0.0999999999999996
1967-02-01,34.2,3.8,3.26923616855423,-0.302572091653719,-0.1,0.292825977908873,0.1,0.2,-0.1,0
1967-03-01,34.3,3.8,3.56120717888766,0.291971010333425,0,-0.302572091653719,-0.1,0.1,0.2,-0.1
1967-04-01,34.4,3.8,3.24991673929547,-0.311290439592193,0,0.291971010333425,0,-0.1,0.1,0.2
1967-05-01,34.5,3.8,3.24034240546598,-0.00957433382948736,0,-0.311290439592193,0,0,-0.1,0.1
1967-06-01,34.6,3.9,3.2308243232658,-0.00951808220017725,0.1,-0.00957433382948736,0,0,0,-0.1
1967-07-01,34.7,3.8,3.22136199836547,-0.00946232490033339,-0.1,-0.00951808220017725,0.1,0,0,0
1967-08-01,34.9,3.8,3.49889918500654,0.277537186641075,0,-0.00946232490033339,-0.1,0.1,0,0
1967-09-01,35,3.8,3.48872590004405,-0.0101732849624891,0,0.277537186641075,0,-0.1,0.1,0
1967-10-01,35.1,4,3.18406058556584,-0.304665314478214,0.2,-0.0101732849624891,0,0,-0.1,0.1
1967-11-01,35.2,3.9,3.46855579878897,0.284495213223135,-0.1,-0.304665314478214,0.2,0,0,-0.1
1967-12-01,35.4,3.8,3.74144358502577,0.272887786236797,-0.1,0.284495213223135,-0.1,0.2,0,0
1968-01-01,35.5,3.7,3.73070524128103,-0.0107383437447428,-0.0999999999999996,0.272887786236797,-0.1,-0.1,0.2,0
1968-02-01,35.7,3.8,4.29250447170335,0.561799230422322,0.0999999999999996,-0.0107383437447428,-0.0999999999999996,-0.1,-0.1,0.2
1968-03-01,35.8,3.7,4.28025392347604,-0.0122505482273105,-0.0999999999999996,0.561799230422322,0.0999999999999996,-0.0999999999999996,-0.1,-0.1
1968-04-01,35.9,3.5,4.26807311148805,-0.012180811987994,-0.2,-0.0122505482273105,-0.0999999999999996,0.0999999999999996,-0.0999999999999996,-0.1
1968-05-01,36,3.5,4.25596144187956,-0.0121116696084833,0,-0.012180811987994,-0.2,-0.0999999999999996,0.0999999999999996,-0.0999999999999996
1968-06-01,36.2,3.7,4.52054367680468,0.264582234925115,0.2,-0.0121116696084833,0,-0.2,-0.0999999999999996,0.0999999999999996
1968-07-01,36.4,3.7,4.78290876898817,0.262365092183492,0,0.264582234925115,0.2,0,-0.2,-0.0999999999999996
1968-08-01,36.5,3.5,4.48254313800645,-0.300365630981725,-0.2,0.262365092183492,0,0.2,0,-0.2
1968-09-01,36.7,3.4,4.74286935711112,0.260326219104678,-0.1,-0.300365630981725,-0.2,0,0.2,0
1968-10-01,36.9,3.4,5.00104205746617,0.258172700355042,0,0.260326219104678,-0.1,-0.2,0,0.2
1968-11-01,37.1,3.4,5.25708870093382,0.256046643467656,0,0.258172700355042,0,-0.1,-0.2,0
1968-12-01,37.2,3.4,4.95969411393724,-0.29739458699658,0,0.256046643467656,0,0,-0.1,-0.2
1969-01-01,37.3,3.4,4.94606301683995,-0.0136310970972886,0,-0.29739458699658,0,0,0,-0.1
1969-02-01,37.6,3.4,5.18533616102554,0.239273144185592,0,-0.0136310970972886,0,0,0,0
1969-03-01,37.8,3.4,5.43612092188877,0.250784760863221,0,0.239273144185592,0,0,0,0
1969-04-01,38.1,3.4,5.94769866384222,0.511577741953451,0,0.250784760863221,0,0,0,0
1969-05-01,38.1,3.4,5.66953436765454,-0.278164296187677,0,0.511577741953451,0,0,0,0
1969-06-01,38.3,3.5,5.63907773548746,-0.0304566321670752,0.1,-0.278164296187677,0,0,0,0
1969-07-01,38.5,3.5,5.60894666510436,-0.0301310703830993,0,-0.0304566321670752,0.1,0,0,0
1969-08-01,38.7,3.5,5.852733944729,0.243787279624641,0,-0.0301310703830993,0,0.1,0,0
1969-09-01,38.9,3.7,5.82174955638757,-0.0309843883414374,0.2,0.243787279624641,0,0,0.1,0
1969-10-01,39.1,3.7,5.79109159448383,-0.030657961903735,0,-0.0309843883414374,0.2,0,0,0.1
1969-11-01,39.2,3.5,5.50597771830272,-0.285113876181109,-0.2,-0.030657961903735,0,0.2,0,0
1969-12-01,39.4,3.5,5.74570550247868,0.239727784175958,0,-0.285113876181109,-0.2,0,0.2,0
1970-01-01,39.6,3.9,5.98357916106651,0.237873658587828,0.4,0.239727784175958,0,-0.2,0,0.2
1970-02-01,39.8,4.2,5.6862861894543,-0.297292971612206,0.3,0.237873658587828,0.4,0,-0.2,0
1970-03-01,40.1,4.4,5.90672316869814,0.220436979243832,0.2,-0.297292971612206,0.3,0.4,0,-0.2
1970-04-01,40.4,4.6,5.86155028344493,-0.0451728852532085,0.199999999999999,0.220436979243832,0.2,0.3,0.4,0
1970-05-01,40.5,4.8,6.1087691979838,0.247218914538871,0.2,-0.0451728852532085,0.199999999999999,0.2,0.3,0.4
1970-06-01,40.8,4.9,6.32321852235158,0.214449324367783,0.100000000000001,0.247218914538871,0.2,0.199999999999999,0.2,0.3
1970-07-01,40.9,5,6.04718217550171,-0.276036346849873,0.0999999999999996,0.214449324367783,0.100000000000001,0.2,0.199999999999999,0.2
1970-08-01,41.1,5.1,6.01685214664531,-0.0303300288563957,0.0999999999999996,-0.276036346849873,0.0999999999999996,0.100000000000001,0.2,0.199999999999999
1970-09-01,41.3,5.4,5.98682493425864,-0.030027212386674,0.300000000000001,-0.0303300288563957,0.0999999999999996,0.0999999999999996,0.100000000000001,0.2
1970-10-01,41.5,5.5,5.95709602453325,-0.0297289097253906,0.0999999999999996,-0.030027212386674,0.300000000000001,0.0999999999999996,0.0999999999999996,0.100000000000001
1970-11-01,41.8,5.9,6.42195927342937,0.464863248896119,0.4,-0.0297289097253906,0.0999999999999996,0.300000000000001,0.0999999999999996,0.0999999999999996
1970-12-01,42,6.1,6.39038019794804,-0.031579075481325,0.199999999999999,0.464863248896119,0.4,0.0999999999999996,0.300000000000001,0.0999999999999996
1971-01-01,42.1,5.9,6.1218622427901,-0.268517955157943,-0.199999999999999,-0.031579075481325,0.199999999999999,0.4,0.0999999999999996,0.300000000000001
1971-02-01,42.2,5.9,5.85533087515744,-0.266531367632661,0,-0.268517955157943,-0.199999999999999,0.199999999999999,0.4,0.0999999999999996
1971-03-01,42.2,6,5.10438867294427,-0.750942202213167,0.0999999999999996,-0.266531367632661,0,-0.199999999999999,0.199999999999999,0.4
1971-04-01,42.4,5.9,4.83185772708077,-0.272530945863503,-0.0999999999999996,-0.750942202213167,0.0999999999999996,0,-0.199999999999999,0.199999999999999
1971-05-01,42.6,5.9,5.05522791628317,0.223370189202399,0,-0.272530945863503,-0.0999999999999996,0.0999999999999996,0,-0.199999999999999
1971-06-01,42.8,5.9,4.78560211776351,-0.269625798519657,0,0.223370189202399,0,-0.0999999999999996,0.0999999999999996,0
1971-07-01,42.9,6,4.77417628852153,-0.0114258292419844,0.0999999999999996,-0.269625798519657,0,0,-0.0999999999999996,0.0999999999999996
1971-08-01,43,6.1,4.51919941913732,-0.254976869384205,0.0999999999999996,-0.0114258292419844,0.0999999999999996,0,0,-0.0999999999999996
1971-09-01,43,6,4.03376157265756,-0.485437846479764,-0.0999999999999996,-0.254976869384205,0.0999999999999996,0.0999999999999996,0,0
1971-10-01,43.1,5.8,3.78295698730495,-0.250804585352604,-0.2,-0.485437846479764,-0.0999999999999996,0.0999999999999996,0.0999999999999996,0
1971-11-01,43.2,6,3.29441557193544,-0.488541415369514,0.2,-0.250804585352604,-0.2,-0.0999999999999996,0.0999999999999996,0.0999999999999996
1971-12-01,43.3,6,3.04830167250758,-0.246113899427858,0,-0.488541415369514,0.2,-0.2,-0.0999999999999996,0.0999999999999996
1972-01-01,43.5,5.8,3.27131974063026,0.223018068122682,-0.2,-0.246113899427858,0,0.2,-0.2,-0.0999999999999996
1972-02-01,43.6,5.7,3.26369293130226,-0.00762680932799853,-0.0999999999999996,0.223018068122682,-0.2,0,0.2,-0.2
1972-03-01,43.6,5.8,3.26369293130226,0,0.0999999999999996,-0.00762680932799853,-0.0999999999999996,-0.2,0,0.2
1972-04-01,43.8,5.7,3.24854551444882,-0.0151474168534449,-0.0999999999999996,0,0.0999999999999996,-0.0999999999999996,-0.2,0
1972-05-01,43.9,5.7,3.00600668058006,-0.242538833868755,0,-0.0151474168534449,-0.0999999999999996,0.0999999999999996,-0.0999999999999996,-0.2
1972-06-01,44,5.7,2.76515313305099,-0.240853547529074,0,-0.242538833868755,0,-0.0999999999999996,0.0999999999999996,-0.0999999999999996
1972-07-01,44.1,5.6,2.75879565188291,-0.00635748116808443,-0.100000000000001,-0.240853547529074,0,0,-0.0999999999999996,0.0999999999999996
1972-08-01,44.3,5.6,2.97845613575274,0.219660483869832,0,-0.00635748116808443,-0.100000000000001,0,0,-0.0999999999999996
1972-09-01,44.3,5.5,2.97845613575274,0,-0.0999999999999996,0.219660483869832,0,-0.100000000000001,0,0
1972-10-01,44.4,5.6,2.97164723284773,-0.00680890290500891,0.0999999999999996,0,-0.0999999999999996,0,-0.100000000000001,0
1972-11-01,44.4,5.3,2.73989741881144,-0.231749814036286,-0.3,-0.00680890290500891,0.0999999999999996,-0.0999999999999996,0,-0.100000000000001
1972-12-01,44.6,5.2,2.95812240175741,0.218224982945969,-0.0999999999999996,-0.231749814036286,-0.3,0.0999999999999996,-0.0999999999999996,0
1973-01-01,44.6,4.9,2.497292093138,-0.460830308619409,-0.3,0.218224982945969,-0.0999999999999996,-0.3,0.0999999999999996,-0.0999999999999996
1973-02-01,44.8,5,2.71509890659507,0.217806813457067,0.0999999999999996,-0.460830308619409,-0.3,-0.0999999999999996,-0.3,0.0999999999999996
1973-03-01,45,4.9,3.16053394153308,0.445435034938013,-0.0999999999999996,0.217806813457067,0.0999999999999996,-0.3,-0.0999999999999996,-0.3
1973-04-01,45.1,5,2.92484291262323,-0.235691028909857,0.0999999999999996,0.445435034938013,-0.0999999999999996,0.0999999999999996,-0.3,-0.0999999999999996
1973-05-01,45.3,4.9,3.13927124078628,0.214428328163052,-0.0999999999999996,-0.235691028909857,0.0999999999999996,-0.0999999999999996,0.0999999999999996,-0.3
1973-06-01,45.4,4.9,3.13224711290414,-0.00702412788213813,0,0.214428328163052,-0.0999999999999996,0.0999999999999996,-0.0999999999999996,0.0999999999999996
1973-07-01,45.5,4.8,3.12525435041047,-0.00699276249367387,-0.100000000000001,-0.00702412788213813,0,-0.0999999999999996,0.0999999999999996,-0.0999999999999996
1973-08-01,45.7,4.8,3.11136208490694,-0.0138922655035234,0,-0.00699276249367387,-0.100000000000001,0,-0.0999999999999996,0.0999999999999996
1973-09-01,46,4.8,3.76567194380053,0.654309858893587,0,-0.0138922655035234,0,-0.100000000000001,0,-0.0999999999999996
1973-10-01,46.3,4.6,4.19024916540089,0.424577221600364,-0.2,0.654309858893587,0,0,-0.100000000000001,0
1973-11-01,46.5,4.8,4.62128431551312,0.431035150112224,0.2,0.424577221600364,-0.2,0,0,-0.100000000000001
1973-12-01,46.7,4.9,4.60103056488332,-0.0202537506297951,0.100000000000001,0.431035150112224,0.2,-0.2,0,0
1974-01-01,46.9,5.1,5.02838164262154,0.427351077738214,0.199999999999999,-0.0202537506297951,0.100000000000001,0.2,-0.2,0
1974-02-01,47.2,5.2,5.21857531705701,0.190193674435468,0.100000000000001,0.427351077738214,0.199999999999999,0.100000000000001,0.2,-0.2
1974-03-01,47.6,5.1,5.61702714670549,0.398451829648483,-0.100000000000001,0.190193674435468,0.100000000000001,0.199999999999999,0.100000000000001,0.2
1974-04-01,47.9,5.1,6.02332579082367,0.406298644118186,0,0.398451829648483,-0.100000000000001,0.100000000000001,0.199999999999999,0.100000000000001
1974-05-01,48.5,5.1,6.8256765454449,0.802350754621228,0,0.406298644118186,0,-0.100000000000001,0.100000000000001,0.199999999999999
1974-06-01,49,5.4,7.6308193063324,0.805142760887501,0.300000000000001,0.802350754621228,0,0,-0.100000000000001,0.100000000000001
1974-07-01,49.5,5.5,8.426034361774,0.7952150554416,0.0999999999999996,0.805142760887501,0.300000000000001,0,0,-0.100000000000001
1974-08-01,50.2,5.5,9.39167287975242,0.965638517978418,0,0.7952150554416,0.0999999999999996,0.300000000000001,0,0
1974-09-01,50.7,5.9,9.72845141080425,0.336778531051829,0.4,0.965638517978418,0,0.0999999999999996,0.300000000000001,0
1974-10-01,51.2,6,10.0597570953274,0.331305684523153,0.0999999999999996,0.336778531051829,0.4,0,0.0999999999999996,0.300000000000001
1974-11-01,51.6,6.6,10.4069359894207,0.347178894093281,0.6,0.331305684523153,0.0999999999999996,0.4,0,0.0999999999999996
1974-12-01,52,7.2,10.7499553906576,0.34301940123691,0.6,0.347178894093281,0.6,0.0999999999999996,0.4,0
1975-01-01,52.3,8.1,10.8978695618644,0.147914171206764,0.9,0.34301940123691,0.6,0.6,0.0999999999999996,0.4
1975-02-01,52.8,8.1,11.2117298120706,0.313860250206277,0,0.147914171206764,0.9,0.6,0.6,0.0999999999999996
1975-03-01,53,8.6,10.7459152314747,-0.465814580595891,0.5,0.313860250206277,0,0.9,0.6,0.6
1975-04-01,53.3,8.8,10.6820826754929,-0.0638325559818131,0.200000000000001,-0.465814580595891,0.5,0,0.9,0.6
1975-05-01,53.5,9,9.81178559585234,-0.870297079640592,0.199999999999999,-0.0638325559818131,0.200000000000001,0.5,0,0.9
1975-06-01,53.8,8.8,9.34531690571121,-0.466468690141131,-0.199999999999999,-0.870297079640592,0.199999999999999,0.200000000000001,0.5,0
1975-07-01,54,8.6,8.70113769896297,-0.644179206748241,-0.200000000000001,-0.466468690141131,-0.199999999999999,0.199999999999999,0.200000000000001,0.5
1975-08-01,54.2,8.4,7.66658817479171,-1.03454952417126,-0.199999999999999,-0.644179206748241,-0.200000000000001,-0.199999999999999,0.199999999999999,0.200000000000001
1975-09-01,54.5,8.4,7.22747910720609,-0.439109067585619,0,-1.03454952417126,-0.199999999999999,-0.200000000000001,-0.199999999999999,0.199999999999999
1975-10-01,54.8,8.4,6.79506619085077,-0.432412916355318,0,-0.439109067585619,0,-0.199999999999999,-0.200000000000001,-0.199999999999999
1975-11-01,55.2,8.3,6.74412807955327,-0.0509381112975049,-0.0999999999999996,-0.432412916355318,0,0,-0.199999999999999,-0.200000000000001
1975-12-01,55.5,8.2,6.5139302170961,-0.230197862457171,-0.100000000000001,-0.0509381112975049,-0.0999999999999996,0,0,-0.199999999999999
1976-01-01,55.9,7.9,6.65680090901759,0.142870691921493,-0.299999999999999,-0.230197862457171,-0.100000000000001,-0.0999999999999996,0,0
1976-02-01,56.2,7.7,6.24055661874299,-0.416244290274603,-0.2,0.142870691921493,-0.299999999999999,-0.100000000000001,-0.0999999999999996,0
1976-03-01,56.5,7.6,6.39487246002735,0.154315841284358,-0.100000000000001,-0.416244290274603,-0.2,-0.299999999999999,-0.100000000000001,-0.0999999999999996
1976-04-01,56.7,7.7,6.18378795619079,-0.211084503836556,0.100000000000001,0.154315841284358,-0.100000000000001,-0.2,-0.299999999999999,-0.100000000000001
1976-05-01,57,7.4,6.33696139325894,0.153173437068155,-0.3,-0.211084503836556,0.100000000000001,-0.100000000000001,-0.2,-0.299999999999999
1976-06-01,57.2,7.6,6.12804312180133,-0.208918271457614,0.199999999999999,0.153173437068155,-0.3,0.100000000000001,-0.100000000000001,-0.2
1976-07-01,57.6,7.8,6.45385211375711,0.325808991955778,0.2,-0.208918271457614,0.199999999999999,-0.3,0.100000000000001,-0.100000000000001
1976-08-01,57.9,7.8,6.60364761333492,0.149795499577809,0,0.325808991955778,0.2,0.199999999999999,-0.3,0.100000000000001
1976-09-01,58.2,7.6,6.56846530681938,-0.0351823065155354,-0.2,0.149795499577809,0,0.2,0.199999999999999,-0.3
1976-10-01,58.5,7.7,6.53365602838409,-0.0348092784352882,0.100000000000001,-0.0351823065155354,-0.2,0,0.2,0.199999999999999
1976-11-01,58.7,7.8,6.14767735510009,-0.385978673284004,0.0999999999999996,-0.0348092784352882,0.100000000000001,-0.2,0,0.2
1976-12-01,58.9,7.8,5.94580699051521,-0.201870364584877,0,-0.385978673284004,0.0999999999999996,0.100000000000001,-0.2,0
1977-01-01,59.3,7.5,5.90449258426267,-0.0413144062525461,-0.3,-0.201870364584877,0,0.0999999999999996,0.100000000000001,-0.2
1977-02-01,59.7,7.6,6.04152634989106,0.137033765628392,0.0999999999999996,-0.0413144062525461,-0.3,0,0.0999999999999996,0.100000000000001
1977-03-01,60,7.4,6.0103924069705,-0.0311339429205582,-0.199999999999999,0.137033765628392,0.0999999999999996,-0.3,0,0.0999999999999996
1977-04-01,60.3,7.2,6.15578929994332,0.145396892972816,-0.2,-0.0311339429205582,-0.199999999999999,0.0999999999999996,-0.3,0
1977-05-01,60.6,7,6.12436252407189,-0.0314267758714237,-0.2,0.145396892972816,-0.2,-0.199999999999999,0.0999999999999996,-0.3
1977-06-01,61,7.2,6.43199657875595,0.307634054684058,0.2,-0.0314267758714237,-0.2,-0.2,-0.199999999999999,0.0999999999999996
1977-07-01,61.2,6.9,6.06246218164346,-0.369534397112492,-0.3,0.307634054684058,0.2,-0.2,-0.2,-0.199999999999999
1977-08-01,61.5,7,6.03197902335229,-0.0304831582911724,0.0999999999999996,-0.369534397112492,-0.3,0.2,-0.2,-0.2
1977-09-01,61.8,6.8,6.0018009726253,-0.0301780507269811,-0.2,-0.0304831582911724,0.0999999999999996,-0.3,0.2,-0.2
1977-10-01,62,6.8,5.81076308072808,-0.191037891897228,0,-0.0301780507269811,-0.2,0.0999999999999996,-0.3,0.2
1977-11-01,62.3,6.8,5.95216989593563,0.141406815207556,0,-0.191037891897228,0,-0.2,0.0999999999999996,-0.3
1977-12-01,62.7,6.4,6.25203569813344,0.299865802197807,-0.399999999999999,0.141406815207556,0,0,-0.2,0.0999999999999996
1978-01-01,63.1,6.4,6.21114635434878,-0.0408893437846558,0,0.299865802197807,-0.399999999999999,0,0,-0.2
1978-02-01,63.4,6.3,6.01318410446234,-0.197962249886441,-0.100000000000001,-0.0408893437846558,0,-0.399999999999999,0,0
1978-03-01,63.8,6.3,6.14086281286434,0.127678708402001,0,-0.197962249886441,-0.100000000000001,0,-0.399999999999999,0
1978-04-01,64.3,6.1,6.42275275104343,0.281889938179081,-0.2,0.127678708402001,0,-0.100000000000001,0,-0.399999999999999
1978-05-01,64.7,6,6.54663084315859,0.123878092115159,-0.0999999999999996,0.281889938179081,-0.2,0,-0.100000000000001,0
1978-06-01,65.2,5.9,6.65856047592959,0.111929632771002,-0.0999999999999996,0.123878092115159,-0.0999999999999996,-0.2,0,-0.100000000000001
1978-07-01,65.6,6.2,6.94285064317635,0.284290167246759,0.3,0.111929632771002,-0.0999999999999996,-0.0999999999999996,-0.2,0
1978-08-01,66.1,5.9,7.21315720451683,0.270306561340483,-0.3,0.284290167246759,0.3,-0.0999999999999996,-0.0999999999999996,-0.2
1978-09-01,66.7,6,7.6301588457933,0.417001641276471,0.0999999999999996,0.270306561340483,-0.3,0.3,-0.0999999999999996,-0.0999999999999996
1978-10-01,67.2,5.8,8.0538862484012,0.423727402607899,-0.2,0.417001641276471,0.0999999999999996,-0.3,0.3,-0.0999999999999996
1978-11-01,67.6,5.9,8.16465572555112,0.110769477149919,0.100000000000001,0.423727402607899,-0.2,0.0999999999999996,-0.3,0.3
1978-12-01,68,6,8.11462575372319,-0.0500299718279251,0.0999999999999996,0.110769477149919,0.100000000000001,-0.2,0.0999999999999996,-0.3
1979-01-01,68.5,5.9,8.2112975721012,0.0966718183780024,-0.0999999999999996,-0.0500299718279251,0.0999999999999996,0.100000000000001,-0.2,0.0999999999999996
1979-02-01,69.2,5.9,8.75370011804444,0.542402545943244,0,0.0966718183780024,-0.0999999999999996,0.0999999999999996,0.100000000000001,-0.2
1979-03-01,69.8,5.8,8.98808194175826,0.234381823713825,-0.100000000000001,0.542402545943244,0,-0.0999999999999996,0.0999999999999996,0.100000000000001
1979-04-01,70.3,5.8,8.92121675730451,-0.0668651844537571,0,0.234381823713825,-0.100000000000001,0,-0.0999999999999996,0.0999999999999996
1979-05-01,70.8,5.6,9.00977991928187,0.0885631619773619,-0.2,-0.0668651844537571,0,-0.100000000000001,0,-0.0999999999999996
1979-06-01,71.3,5.7,8.94368584876428,-0.0660940705175861,0.100000000000001,0.0885631619773619,-0.2,0,-0.100000000000001,0
1979-07-01,71.9,5.7,9.17005687769574,0.22637102893146,0,-0.0660940705175861,0.100000000000001,-0.2,0,-0.100000000000001
1979-08-01,72.7,6,9.51726376818325,0.347206890487506,0.3,0.22637102893146,0,0.100000000000001,-0.2,0
1979-09-01,73.3,5.9,9.4355655971027,-0.0816981710805464,-0.0999999999999996,0.347206890487506,0.3,0,0.100000000000001,-0.2
1979-10-01,74,6,9.63918456750665,0.203618970403951,0.0999999999999996,-0.0816981710805464,-0.0999999999999996,0.3,0,0.100000000000001
1979-11-01,74.8,5.9,10.1209901931513,0.481805625644682,-0.0999999999999996,0.203618970403951,0.0999999999999996,-0.0999999999999996,0.3,0
1979-12-01,75.7,6,10.7270455267297,0.606055333578315,0.0999999999999996,0.481805625644682,-0.0999999999999996,0.0999999999999996,-0.0999999999999996,0.3
1980-01-01,76.7,6.3,11.306796310503,0.579750783773392,0.3,0.606055333578315,0.0999999999999996,-0.0999999999999996,0.0999999999999996,-0.0999999999999996
1980-02-01,77.5,6.3,11.3277073735677,0.0209110630646769,0,0.579750783773392,0.3,0.0999999999999996,-0.0999999999999996,0.0999999999999996
1980-03-01,78.6,6.3,11.8737689666834,0.546061593115699,0,0.0209110630646769,0,0.3,0.0999999999999996,-0.0999999999999996
1980-04-01,79.5,6.9,12.2985222843667,0.42475331768328,0.6,0.546061593115699,0,0,0.3,0.0999999999999996
1980-05-01,80.1,7.5,12.341685337464,0.043163053097306,0.6,0.42475331768328,0.6,0,0,0.3
1980-06-01,81,7.6,12.7552827252189,0.413597387754905,0.0999999999999996,0.043163053097306,0.6,0.6,0,0
1980-07-01,80.8,7.8,11.6700700800049,-1.08521264521402,0.2,0.413597387754905,0.0999999999999996,0.6,0.6,0
1980-08-01,81.3,7.7,11.1804632014292,-0.48960687857571,-0.0999999999999996,-1.08521264521402,0.2,0.0999999999999996,0.6,0.6
1980-09-01,82.1,7.5,11.3377407565777,0.157277555148561,-0.2,-0.48960687857571,-0.0999999999999996,0.2,0.0999999999999996,0.6
1980-10-01,83,7.5,11.4775514592428,0.139810702665066,0,0.157277555148561,-0.2,-0.0999999999999996,0.2,0.0999999999999996
1980-11-01,83.9,7.5,11.4807728492729,0.00322139003010591,0,0.139810702665066,0,-0.2,-0.0999999999999996,0.2
1980-12-01,84.9,7.2,11.4695932873898,-0.011179561883079,-0.3,0.00322139003010591,0,0,-0.2,-0.0999999999999996
1981-01-01,85.4,7.5,10.7444392421314,-0.725154045258414,0.3,-0.011179561883079,-0.3,0,0,-0.2
1981-02-01,85.9,7.4,10.2905892630909,-0.453849979040566,-0.0999999999999996,-0.725154045258414,0.3,-0.3,0,0
1981-03-01,86.4,7.4,9.46159763748495,-0.828991625605902,0,-0.453849979040566,-0.0999999999999996,0.3,-0.3,0
1981-04-01,87,7.2,9.01510969942976,-0.446487938055196,-0.2,-0.828991625605902,0,-0.0999999999999996,0.3,-0.3
1981-05-01,87.8,7.5,9.17856465667573,0.163454957245968,0.3,-0.446487938055196,-0.2,0,-0.0999999999999996,0.3
1981-06-01,88.6,7.5,8.9682702938596,-0.210294362816121,0,0.163454957245968,0.3,-0.2,0,-0.0999999999999996
1981-07-01,89.8,7.2,10.5608009781104,1.5925306842508,-0.3,-0.210294362816121,0,0.3,-0.2,0
1981-08-01,90.7,7.4,10.9411340567326,0.380333078622197,0.2,1.5925306842508,-0.3,0,0.3,-0.2
1981-09-01,91.8,7.6,11.1674281168062,0.226294060073595,0.199999999999999,0.380333078622197,0.2,-0.3,0,0.3
1981-10-01,92.1,7.9,10.4034335464663,-0.763994570339932,0.300000000000001,0.226294060073595,0.199999999999999,0.2,-0.3,0
1981-11-01,92.5,8.3,9.7583031045219,-0.645130441944364,0.4,-0.763994570339932,0.300000000000001,0.199999999999999,0.2,-0.3
1981-12-01,93,8.5,9.11253998359545,-0.645763120926457,0.199999999999999,-0.645130441944364,0.4,0.300000000000001,0.199999999999999,0.2
1982-01-01,93.3,8.6,8.84740070587737,-0.265139277718074,0.0999999999999996,-0.645763120926457,0.199999999999999,0.4,0.300000000000001,0.199999999999999
1982-02-01,93.8,8.9,8.79810270219687,-0.049298003680498,0.300000000000001,-0.265139277718074,0.0999999999999996,0.199999999999999,0.4,0.300000000000001
1982-03-01,93.9,9,8.32427104042068,-0.473831661776192,0.0999999999999996,-0.049298003680498,0.300000000000001,0.0999999999999996,0.199999999999999,0.4
1982-04-01,94.7,9.3,8.48058815374486,0.156317113324178,0.300000000000001,-0.473831661776192,0.0999999999999996,0.300000000000001,0.0999999999999996,0.199999999999999
1982-05-01,95.4,9.4,8.301707781317,-0.178880372427859,0.0999999999999996,0.156317113324178,0.300000000000001,0.0999999999999996,0.300000000000001,0.0999999999999996
