rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
562	400	0.00016934978	0.14455808	0.0074992985	0.14578391	0.0068794351	1	1	1	1	1	1	1	1	1.1865559	0.494674	0.19183478	0.10457918	0.87480554	0.84874271
563	400	0.00097146156	0.022096973	0.014286563	0.014920736	0.015449529	1	1	1	1	1	1	1	1	1.0308274	0.35389556	0.18155937	0.057922546	0.57925107	0.92303905
564	400	0.00022658168	0.070212674	0.0052831751	0.074836221	0.0063941212	1	1	1	1	1	1	1	1	1.2650011	0.48843459	0.19885348	0.10035361	0.75113257	1.0203838
565	400	5.2847441e-05	0.03535082	0.0069705945	0.052623114	0.0085875631	1	1	1	1	1	1	1	0	1.3097139	0.49683212	0.27356555	0.095291398	0.44423124	0.98123867
566	400	3.9498791e-05	0.068227897	0.0049620966	0.1135378	0.0097387581	1	1	1	1	1	1	1	1	1.3008626	0.53118138	0.25623943	0.1204434	0.3840753	1.025716
567	400	0.00097146156	0.031615515	0.011941982	0.10870436	0.014739346	1	1	0	1	1	1	1	1	1.1665851	0.4036839	0.2323994	0.070864842	0.080924968	0.9218348
568	400	0.00054268184	0.0039162295	0.0057230152	0.013363275	0.0055083351	1	1	1	1	1	1	1	1	1.0685881	0.37084384	0.18365763	0.06030516	0.53426956	0.98432544
569	400	0.00030315515	0.014203295	0.0050595309	0.018305204	0.0045426718	1	1	1	1	1	1	1	1	0.96463357	0.38143145	0.15783733	0.064039118	0.44373657	1.0884011
570	400	7.070728e-05	0.020470887	0.0037883725	0.033445529	0.0049147942	1	1	1	1	1	1	1	1	1.1560306	0.45293383	0.21761926	0.10164969	0.49761976	1.0582063
571	400	0.0004056067	0.055797042	0.0033130047	0.080109467	0.0013609274	1	1	1	1	1	1	1	1	1.017164	0.43497392	0.16601074	0.075468044	0.59330219	0.96800815
572	400	0.0041651097	0.082446121	0.011260761	0.065469521	0.0089963125	1	1	0	0	1	1	0	1	0.76899047	0.33903893	0.10772829	0.06363241	0.81363632	0.87315759
573	400	0.00054268184	0.0090207917	0.018126956	0.015510213	0.020783862	1	1	1	0	1	1	1	0	1.1752106	0.43275167	0.18574819	0.066721871	0.69291258	0.74360869
574	400	0.00022658168	0.030070475	0.0025116583	0.046257175	0.0046907834	1	1	1	1	1	1	1	1	1.2190671	0.43443366	0.19143427	0.079843533	0.43730451	1.0902306
575	400	0.00012657399	0.34119689	0.016300141	0.35931274	0.018174505	1	1	0	1	1	1	0	1	1.5805397	0.5851676	0.29570371	0.11055347	1.2505579	0.97494247
576	400	0.0055727122	0.074819	0.012917554	0.054459397	0.013353736	1	1	0	1	1	0	0	0	0.7042219	0.32204156	0.086810586	0.057186572	0.80680837	0.89785078
577	400	0.00012657399	0.076188122	0.0079971558	0.076089714	0.010144179	1	1	1	1	1	1	1	1	1.2457007	0.50084336	0.24131319	0.09026103	0.77796874	1.0985241
578	400	0.0004056067	0.043960727	0.0038628159	0.061014811	0.0042985904	1	1	1	1	1	1	1	1	1.1686007	0.41481313	0.17451988	0.070310025	0.35923755	1.0027432
579	400	0.00054268184	0.06288244	0.0072069582	0.080635083	0.010435002	1	1	1	1	1	1	1	1	1.2104478	0.45656112	0.18789859	0.090320765	0.60429955	0.88278734
580	400	0.00022658168	0.020284844	0.0058234181	0.025789409	0.0063559035	1	1	1	1	1	1	1	1	1.1827292	0.37630442	0.19124369	0.061352784	0.64154447	1.035662
581	400	7.070728e-05	0.026618765	0.008055659	0.033158554	0.0087925963	1	1	1	1	1	0	1	1	1.2900771	0.50206434	0.23007921	0.13691409	0.48287443	0.89163163
582	400	0.00016934978	0.036143107	0.0014809865	0.035921038	0.0027459671	1	1	1	1	1	1	1	1	1.0966036	0.46187771	0.18190563	0.087400963	0.37539558	1.0120589
583	400	9.4602866e-05	0.032141336	0.0068617322	0.059387642	0.012219488	1	1	1	1	1	1	1	1	1.2511491	0.51839912	0.19093619	0.098823418	0.47406991	1.0928928
584	400	0.0004056067	0.18832215	0.0091169454	0.27224883	0.0075390461	0	1	1	1	0	1	0	1	1.3424266	0.48978484	0.22990532	0.089876227	0.25291826	1.0150519
585	400	0.00012657399	0.085671216	0.0093547521	0.11247259	0.01112832	1	0	1	1	1	1	1	1	1.3054934	0.44128637	0.18821507	0.099905909	0.87925671	1.031134
586	400	7.070728e-05	0.019547952	0.0072751474	0.025193532	0.0093416197	1	1	1	1	1	1	1	1	1.3572527	0.56804703	0.2565889	0.12594639	0.76259063	1.0127398
587	400	0.00022658168	0.0064607006	0.006104449	0.024106597	0.0070570838	1	1	1	1	1	1	1	0	1.1100765	0.43625544	0.19309495	0.073484557	0.54921818	1.1364548
588	400	0.0004056067	0.029762106	0.015373199	0.025045012	0.0160787	1	0	1	0	1	1	1	0	1.155775	0.40804867	0.17841732	0.083773444	0.36424929	0.8155728
