rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
165	200	1.6059868e-06	0.017657267	0.0085782575	0.032630469	0.0086323416	1	1	1	1	1	1	1	1	1.2358099	0.46276374	0.2092865	0.060211031	0.32298729	0.98211562
166	200	3.7457703e-07	0.01737908	0.0033874078	0.029751804	0.0036830968	1	1	1	1	1	1	1	0	1.3590738	0.35741943	0.22581931	0.058923349	0.65233444	1.0619257
167	200	1.6059868e-06	0.18959117	0.0087563611	0.18836877	0.009626566	1	1	0	1	1	1	1	1	1.4621778	0.51711132	0.29858286	0.060736347	-0.099676786	1.0046241
168	200	3.647706e-08	0.10332202	0.0080576305	0.10894998	0.0087783412	1	1	1	1	1	1	1	0	1.4390025	0.40666552	0.17238691	0.061906904	0.57690233	1.0663069
169	200	3.7457703e-07	0.035310606	0.003216915	0.043234533	0.0038522401	1	1	1	1	1	1	1	0	1.3357952	0.38418159	0.18999786	0.057534736	0.73923007	1.0988324
170	200	1.2003332e-06	0.064165522	0.012971348	0.07902322	0.011257329	1	1	1	1	1	0	0	1	1.3191382	0.43830618	0.14032272	0.052459237	0.41000146	1.0529864
171	200	6.7053504e-07	0.029428913	0.0070094384	0.055623094	0.006531998	1	1	1	1	1	1	1	1	1.2595336	0.44151423	0.26808863	0.098223337	0.7688339	0.90079359
172	200	2.1487315e-06	0.085556795	0.0086587544	0.070251414	0.0086189795	1	1	1	1	1	1	1	1	1.3844726	0.5039417	0.16507968	0.079578015	0.71007326	1.0219161
173	200	2.0924776e-07	0.047732732	0.0080701179	0.044404785	0.010083035	1	1	1	1	1	0	1	0	1.4662488	0.42623925	0.23441952	0.076604237	0.85633923	1.0462973
174	200	5.0116567e-07	0.076536905	0.0062443397	0.058980064	0.0069651924	1	1	1	1	1	1	1	0	1.3353986	0.40866488	0.14294247	0.066314041	0.55981281	1.0922323
175	200	3.7457703e-07	0.034207242	0.006951892	0.047719788	0.0077050354	1	0	1	0	1	0	1	1	1.247964	0.40470991	0.29853952	0.06450636	0.96666283	1.1274263
176	200	1.522998e-08	0.10478518	0.0086418714	0.10910752	0.011324236	1	1	1	0	0	1	1	0	1.4328473	0.46946139	0.21571924	0.070495861	0.83710079	1.1417995
177	200	1.563942e-07	0.22582249	0.0078602917	0.22408015	0.0094661056	1	1	1	1	1	1	0	0	1.4111218	0.44347027	0.17699387	0.050446664	0.64587727	0.96366842
178	200	2.0924776e-07	0.042687922	0.0060405072	0.06178665	0.0061164912	1	1	0	0	1	1	1	0	1.2867813	0.3836058	0.15390791	0.036828136	0.95710789	1.0902907
179	200	2.1487315e-06	0.019839371	0.0042524769	0.024529261	0.0043204925	1	1	1	1	1	1	1	1	1.1900848	0.42010726	0.14647133	0.067155397	0.44177838	1.0212557
180	200	3.7457703e-07	0.13907486	0.0045695327	0.11821635	0.004688243	1	1	1	1	1	1	1	1	1.5010854	0.41808754	0.21540107	0.03820097	0.30675535	1.0250786
181	200	3.7457703e-07	0.088386052	0.0045077852	0.11471077	0.0039036203	1	1	1	0	1	1	1	1	1.1386329	0.3886969	0.17582356	0.060643604	0.27416903	0.87300907
182	200	6.5298041e-08	0.096327406	0.0096592245	0.087981186	0.010880197	1	0	1	0	1	0	1	0	1.552672	0.45890848	0.17170536	0.059551003	0.53744184	0.88177521
183	200	5.0116567e-07	0.0084165019	0.0025945559	0.012633012	0.0035209369	1	1	1	1	1	1	1	1	1.3268128	0.42861348	0.19126431	0.063366094	0.3521593	1.026607
184	200	8.7365571e-08	0.099418241	0.0097750601	0.10149265	0.01165709	1	0	1	1	1	0	1	1	1.450603	0.46486167	0.23803282	0.073807723	0.65162764	1.0309366
185	200	1.6059868e-06	0.022862284	0.0061296964	0.025377446	0.0066187365	1	1	1	1	1	1	1	1	1.0724661	0.33792631	0.2407817	0.043700045	0.4576577	1.0462463
186	200	1.522998e-08	0.16049027	0.012896837	0.19324501	0.014026189	1	1	1	1	1	1	1	0	1.6489302	0.49245642	0.27774833	0.080967634	0.82463573	1.1519295
187	200	8.9714294e-07	0.044564044	0.0016612211	0.036897212	0.0023318325	1	1	1	1	1	1	1	1	1.2002558	0.40737163	0.19930608	0.057647109	0.53263991	1.0106783
188	200	6.8856161e-06	0.044412534	0.01101735	0.044994799	0.0098389058	1	1	1	1	1	1	1	1	1.3832682	0.51209728	0.27742299	0.080180568	0.83555608	0.89594093
189	200	2.7996322e-07	0.077356847	0.0079865184	0.064557981	0.0071204196	1	1	1	1	1	1	1	1	1.4440508	0.50288079	0.30557587	0.065911736	0.85043285	0.97826052
190	200	4.8804514e-08	0.1700165	0.0091786567	0.16074441	0.011110485	1	1	1	1	0	1	0	0	1.5911007	0.53914635	0.2044681	0.065446466	0.43709966	0.94498229
191	200	3.8464711e-06	0.013496238	0.0041776001	0.0089675434	0.0042961604	1	1	1	1	1	1	1	1	1.3909001	0.41834804	0.17526766	0.058136458	0.51029352	1.081866
192	200	8.9714294e-07	0.020765271	0.0060455666	0.022606165	0.0050424754	1	1	1	0	1	1	1	1	1.1393453	0.35863474	0.12321897	0.049299533	0.5358891	1.1006876
193	200	1.2003332e-06	0.043060464	0.0056947272	0.036905285	0.006843427	1	1	1	1	1	0	1	1	1.3800613	0.54544436	0.25708754	0.082302383	0.29291746	1.0006444
194	200	8.9714294e-07	0.012594821	0.0025384172	0.015770479	0.00284259	1	0	1	1	1	1	1	1	1.25709	0.36380699	0.23475194	0.077564764	0.67060289	1.0044937
195	200	1.522998e-08	0.114706	0.013096647	0.13408841	0.014555484	1	1	1	0	1	1	0	0	1.5071643	0.4790233	0.21180605	0.055643629	0.45710131	0.86264119
196	200	6.7053504e-07	0.043260645	0.0037752326	0.056031515	0.0049954745	1	0	1	1	1	1	1	1	1.3265968	0.44390681	0.22347721	0.085326085	0.37693382	1.0681413
197	200	1.6059868e-06	0.015876314	0.0049182472	0.025902921	0.005354729	1	1	1	1	1	1	1	1	1.2888168	0.37967901	0.17879805	0.045424133	0.62407332	0.96458607
198	200	5.0116567e-07	0.09241857	0.010193474	0.072792903	0.010593072	1	1	1	1	1	1	1	0	1.2524406	0.48496192	0.19763055	0.067488309	0.61747591	1.0523161
199	200	3.8464711e-06	0.016979888	0.0040328033	0.022250619	0.004054388	1	1	1	1	1	1	1	1	1.1837223	0.50348537	0.28335746	0.16922438	0.41956187	0.9661525
200	200	1.563942e-07	0.13667813	0.0077289833	0.14776805	0.0065419638	1	1	1	1	1	1	1	1	1.4690734	0.44826707	0.33908908	0.077838939	0.04944608	1.0570644
201	200	1.2003332e-06	0.049273368	0.0046225185	0.058760303	0.0061323286	1	1	1	1	1	1	1	1	1.3936374	0.44461283	0.27456489	0.076733026	0.91128591	1.1426531
202	200	3.7457703e-07	0.097446548	0.0032321226	0.084823026	0.0038064281	1	1	1	1	1	1	1	1	1.6476943	0.48705871	0.301651	0.067235545	0.72218881	1.0096166
203	200	1.522998e-08	0.1234449	0.010967219	0.13544882	0.013250084	1	1	1	0	1	0	0	0	1.4303563	0.44516472	0.1985163	0.051463896	0.22888448	1.1012131
204	200	1.2003332e-06	0.022867939	0.0045083698	0.035623626	0.0051228376	1	1	1	1	0	1	1	1	1.0839529	0.34992309	0.13793542	0.042529776	0.68374028	1.0523081
205	200	2.8748971e-06	0.037242371	0.0039914952	0.03980566	0.0037878598	1	1	1	1	1	1	1	1	1.4110158	0.41070709	0.12544836	0.059780984	0.45478744	0.9770634
206	200	2.1487315e-06	0.097196071	0.0065665259	0.096896523	0.0071763246	1	1	1	1	1	1	1	1	1.2676883	0.45732467	0.28593056	0.10293093	0.040240744	1.1660592
