rep	T	lambda	imse_raw_1	imse_raw_2	imse_bc_1	imse_bc_2	pw_025_1	pw_025_2	pw_050_1	pw_050_2	pw_075_1	pw_075_2	scb_1	scb_2	scb_w_1	scb_w_2	se_mid_1	se_mid_2	theta_mid_1	theta_mid_2
793	200	0.00030315515	0.14039003	0.0028987475	0.08785226	0.0035486146	1	1	1	1	1	1	0	0	0.67941864	0.37490443	0.10888499	0.088247432	0.66811349	1.0234342
794	200	4.539993e-05	0.04607524	0.0069514791	0.059219819	0.010128375	1	0	1	0	1	1	1	0	0.94822624	0.42689372	0.10483867	0.044366753	0.42850715	0.88992344
795	200	0.0002073686	0.063548304	0.0075856872	0.040911735	0.0080024271	1	1	1	1	1	0	1	0	0.98487173	0.39310891	0.13357136	0.040029867	0.64044059	0.93582304
796	200	8.024872e-05	0.017591726	0.0030480384	0.030460672	0.0062302524	1	1	1	1	1	0	1	0	1.0220738	0.43632752	0.14152999	0.055677936	0.83280172	0.98055464
797	200	0.00025072866	0.066580292	0.0051697256	0.048592303	0.0080899196	1	1	1	1	1	0	1	0	0.84838715	0.4162798	0.15155996	0.064372598	0.68448843	1.0275587
798	200	0.00014184729	0.098787093	0.012253783	0.084962838	0.011074218	1	1	1	1	1	1	0	0	0.92562955	0.42864514	0.12577617	0.036427083	0.45212716	0.96931749
799	200	0.0002073686	0.082258338	0.012676103	0.052752432	0.009487529	1	1	1	0	1	1	1	0	0.93820614	0.41022872	0.14216305	0.069009518	0.70357195	1.172956
800	200	0.00036654385	0.085269673	0.0048255321	0.043544205	0.0061059047	1	1	1	1	1	0	1	0	0.81414946	0.42208358	0.12373553	0.060076246	0.57505868	1.0742336
801	200	0.00025072866	0.052232234	0.004127738	0.024430091	0.0038921408	1	1	1	1	1	1	1	0	0.87452166	0.41501367	0.14421384	0.062382757	0.62731232	1.0802059
802	200	0.0004431869	0.032783496	0.0092989825	0.028262067	0.0076385998	1	1	1	1	0	0	1	0	0.82010543	0.4172742	0.1719707	0.088711578	0.68382935	1.0135064
803	200	6.6370813e-05	0.068972334	0.007370508	0.071281854	0.0084916404	1	1	1	1	1	1	1	0	0.93198293	0.41220885	0.20709588	0.10431889	0.69953841	0.99810937
804	200	0.00025072866	0.088049214	0.0066792218	0.068176059	0.0084234678	1	1	1	0	0	1	0	0	0.95177161	0.43258414	0.15548172	0.041395265	0.53860037	1.1446711
805	200	8.024872e-05	0.019182473	0.010358893	0.040586086	0.012747747	1	0	1	1	1	1	0	0	0.86788089	0.38219296	0.16698782	0.048155493	0.71936748	1.0711225
806	200	0.0002073686	0.057603374	0.0040092327	0.025992139	0.0052115462	1	1	1	1	1	1	1	0	0.80644327	0.37256735	0.15269876	0.051647828	0.76578184	0.98457633
807	200	0.0002073686	0.064971371	0.0050248293	0.063384018	0.00650442	1	1	1	1	1	1	1	0	0.85844678	0.40701121	0.13849376	0.067253039	0.40948234	0.95065738
808	200	0.0002073686	0.054987994	0.0060612025	0.040929962	0.0078801592	1	1	1	1	1	1	1	0	0.93923374	0.38069229	0.13834478	0.041008132	0.44933583	1.0079891
809	200	0.00017150707	0.10084776	0.0068402452	0.073141936	0.0093392014	1	1	0	1	1	0	1	0	0.87107141	0.43016148	0.15949395	0.068730554	1.0194143	1.0547745
810	200	0.00014184729	0.025693822	0.0031707918	0.015794301	0.0041301259	1	1	1	1	1	1	1	0	0.86570289	0.36395686	0.10389084	0.030111675	0.67864002	1.0114129
811	200	4.539993e-05	0.043867059	0.016373826	0.050621389	0.018187833	1	0	0	1	1	1	0	0	0.97669968	0.41697089	0.14858916	0.054446888	0.074695762	1.1002146
812	200	5.4892898e-05	0.033519215	0.0064395785	0.072052103	0.0094394937	1	0	0	0	1	1	0	0	1.0053874	0.37270556	0.14342439	0.036711428	0.99049038	1.0969238
813	200	9.7028449e-05	0.054678301	0.0050360106	0.029282538	0.0067322374	1	1	1	1	1	1	1	0	0.94715354	0.40006124	0.13207114	0.055399805	0.4888673	1.0348452
814	200	0.00017150707	0.060891107	0.0064045265	0.056816701	0.0074696467	0	0	0	0	1	1	0	0	0.87150539	0.40996965	0.11534593	0.050497062	0.85603362	1.1539744
815	200	0.00011731676	0.04758421	0.0042203079	0.044362258	0.0062445192	1	1	1	1	1	0	1	0	0.93310698	0.36568025	0.18212159	0.10146331	0.48017024	1.0569131
816	200	0.00030315515	0.059420897	0.0024683681	0.055883109	0.0028223558	1	1	1	1	1	1	1	1	0.91765671	0.39789178	0.12195364	0.041446669	0.61803068	1.061041
817	200	0.00011731676	0.067871884	0.0047836486	0.055175207	0.0079604031	1	1	1	1	1	0	0	0	0.99413637	0.39997592	0.17904207	0.051492401	0.54928486	0.95057111
818	200	0.00017150707	0.042925114	0.0071327227	0.027371076	0.009061544	1	0	1	0	1	1	1	0	0.83597735	0.37223881	0.15555009	0.0405012	0.4913175	1.1108515
819	200	0.00014184729	0.035996639	0.0081170946	0.025140587	0.0093322693	1	0	1	1	1	1	1	0	0.87031033	0.37670836	0.1374971	0.042339453	0.6020885	1.0539823
820	200	5.4892898e-05	0.053143062	0.0050086259	0.075082589	0.0074890194	0	1	1	1	0	1	0	0	0.90193578	0.42162167	0.17723684	0.049697736	0.91492575	0.927817
821	200	0.00017150707	0.057195032	0.0046880874	0.028946663	0.0061968238	1	1	1	1	1	1	1	0	0.87558223	0.40417679	0.16284621	0.058808162	0.85111863	0.92015995
822	200	0.00030315515	0.1106102	0.0035397933	0.075091561	0.0042364581	1	1	1	1	1	1	0	1	0.90681575	0.40997351	0.12908467	0.069231507	0.80148212	1.0092286
823	200	0.0002073686	0.051941061	0.0046388757	0.046197763	0.0064847789	1	1	1	1	0	1	0	0	0.80602531	0.38127828	0.13378766	0.059757399	0.69636804	1.01007
824	200	6.6370813e-05	0.0138716	0.012463898	0.027631487	0.015177312	1	1	0	1	1	1	1	0	0.95689327	0.41622039	0.10601223	0.043951163	0.78697552	0.94144633
825	200	9.7028449e-05	0.043458304	0.0067999863	0.043719991	0.0088526337	1	1	1	1	1	0	1	0	0.86418282	0.39260445	0.15732944	0.053564791	0.44876998	0.96758243
826	200	0.0002073686	0.043433269	0.0060320942	0.03085898	0.0060941895	1	1	1	0	1	0	1	0	0.9453877	0.44388415	0.1274219	0.058367522	0.70205741	1.1194729
827	200	0.00025072866	0.079363453	0.0037882901	0.059063119	0.0052115746	1	1	0	0	1	1	0	0	0.77968745	0.42246863	0.11501359	0.059628059	0.90916363	1.1452557
828	200	0.00014184729	0.018673755	0.0037891889	0.013049072	0.0051998714	1	1	1	0	1	0	1	0	0.8589489	0.36760236	0.13837134	0.022649011	0.61062783	0.9092473
829	200	0.0002073686	0.043853655	0.0052948488	0.03018075	0.0055001354	1	1	1	1	0	1	1	0	0.90475797	0.41611407	0.13240128	0.041556806	0.49370193	0.98980509
830	200	8.024872e-05	0.027899154	0.0079232659	0.043524361	0.013192891	1	0	1	1	1	1	1	0	1.0586637	0.41447986	0.17412467	0.05447069	0.56410349	0.94171405
